ID_Magsasaka,Bayan,Uri_ng_Lupa,Panahon,Taon,Petsa_ng_Pagtatanim,Petsa_ng_Pag_aani,Uri_ng_Palay,Sukat_ng_Bukid_Ektarya,Inaasahang_Ani_Sako,Aktwal_na_Ani_Sako,Kilos_kada_Sako,Kabuuang_Kilos,Presyo_kada_Kilo,Kabuuang_Kita,Tagal_ng_Paglago_Araw,Kabuuang_Ulan_mm,Temperatura_Celsius,Antas_ng_Tagumpay,Mga_Hamon,Mga_Rekomendasyon,Total_Inaasahang_Kilo,Aktwal_Nabentang_Kilo,Total_Inaasahang_Kita,Aktwal_Nabentang_Kita,Planting_Month,Planting_Day,Reaping_Month,Reaping_Day,Planting_Typhoon_Risk,Reaping_Typhoon_Risk,Typhoon_Risk,Uri_ng_Palay_Freq,Bayan_Freq,Uri_ng_Lupa_Freq,Reduction_Percentage
Sci019,Science City of Muñoz,Mabuhanging Burak,Tag-ulan,2020,2020-05-08,2020-08-28,NSIC Rc222,2.79,234.36,212.42484110718055,60,3773.59,16.05,60566.08,112,311.45,24.3,8.5,Wala,Wala,11952.36,3780.0,3197.2563000000005,1011.1500000000001,5,8,8,28,0,1,1,952,705,1500,0.09359600142012063
Sci020,Science City of Muñoz,Buhanging Lupa,Tag-ulan,2020,2020-06-15,2020-09-26,NSIC Rc222,2.82,236.88,236.88,60,3716.08,16.05,59643.14,103,330.16,28.6,7.7,Wala,Wala,14212.8,3720.0,3801.924,995.1,6,15,9,26,1,1,1,952,705,1539,0.0
Sci021,Science City of Muñoz,Malagkit na Lupa,Tag-ulan,2020,2020-06-06,2020-09-26,NSIC Rc402,3.96,332.64,319.8504683664069,60,4047.82,16.05,64967.53,112,331.93,30.1,8.2,Wala,Wala,16964.64,4020.0,4538.0412,1075.3500000000001,6,6,9,26,1,1,1,994,705,1511,0.03844856792205705
Sci022,Science City of Muñoz,Buhanging Lupa,Tag-ulan,2020,2020-06-19,2020-09-30,NSIC Rc402,0.86,72.24,72.24,60,4344.24,16.05,69725.0,103,318.38,28.3,7.6,Wala,Wala,4334.4,4320.0,1159.452,1155.6000000000001,6,19,9,30,1,1,1,994,705,1539,0.0
Sci023,Science City of Muñoz,Banlik,Tag-ulan,2020,2020-05-15,2020-09-12,NSIC Rc216,1.6,134.4,117.4749663799604,60,3869.16,16.05,62100.05,120,255.95,26.6,8.4,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik,6773.760000000001,3840.0,1811.9808000000003,1027.2,5,15,9,12,0,1,1,957,705,1501,0.12593030967291363
Sci024,Science City of Muñoz,Banlik,Tag-ulan,2020,2020-05-19,2020-08-29,NSIC Rc402,2.24,188.16000000000003,181.29792029163625,60,5215.27,16.05,83705.16,102,359.34,30.9,7.1,Wala,Wala,9596.16,5220.0,2566.9728,1396.3500000000001,5,19,8,29,0,1,1,994,705,1501,0.036469386205164586
Sci025,Science City of Muñoz,Banlik,Tag-ulan,2020,2020-06-07,2020-09-18,NSIC Rc402,4.1,344.4,331.61603358574723,60,4677.79,16.05,75078.51,103,288.09,28.1,7.9,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik,16531.199999999997,4680.0,4422.096,1251.9,6,7,9,18,1,1,1,994,705,1501,0.037119530819549204
Sci026,Science City of Muñoz,Malagkit na Lupa,Tag-ulan,2020,2020-06-18,2020-10-04,NSIC Rc216,3.21,269.64,256.8761326724457,60,3677.27,16.05,59020.22,108,254.77,30.3,8.2,Wala,Wala,11001.312,3660.0,2942.85096,979.0500000000001,6,18,10,4,1,1,1,957,705,1511,0.04733669829236862
Sci027,Science City of Muñoz,Banlik,Tag-ulan,2020,2020-05-12,2020-08-20,NSIC Rc402,4.7,394.8,362.6673774503433,60,4131.87,16.05,66316.57,100,333.27,31.9,7.2,Wala,Wala,20134.8,4140.0,5386.059,1107.45,5,12,8,20,0,1,1,994,705,1501,0.08138962145303115
Sci028,Science City of Muñoz,Burak,Tag-ulan,2020,2020-05-11,2020-08-25,NSIC Rc222,3.6,302.40000000000003,259.59839529713474,60,4356.49,16.05,69921.64,106,256.08,27.2,8.6,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik,14515.200000000003,4380.0,3882.8160000000007,1171.65,5,11,8,25,0,1,1,952,705,1548,0.14153969809148584
Sci029,Science City of Muñoz,Banlik,Tag-ulan,2020,2020-05-20,2020-09-07,NSIC Rc216,1.95,163.79999999999998,163.79999999999998,60,4383.62,16.05,70357.06,110,311.57,29.3,9.0,Wala,Wala,9827.999999999998,4380.0,2628.99,1171.65,5,20,9,7,0,1,1,957,705,1501,0.0
Sci030,Science City of Muñoz,Mabuhanging Burak,Tag-ulan,2020,2020-06-04,2020-09-26,NSIC Rc402,1.46,122.64,120.82588565461674,60,3538.53,16.05,56793.47,114,289.22,26.3,9.4,Wala,Wala,5886.72,3540.0,1574.6976000000002,946.95,6,4,9,26,1,1,1,994,705,1500,0.01479219133547996
Sci031,Science City of Muñoz,Malagkit na Lupa,Tag-ulan,2020,2020-06-01,2020-09-28,NSIC Rc402,0.64,53.76,53.76,60,3885.54,16.05,62362.86,119,344.07,29.4,8.2,Wala,Wala,3225.6,3900.0,862.848,1043.25,6,1,9,28,1,1,1,994,705,1511,0.0
Sci032,Science City of Muñoz,Mabuhanging Burak,Tag-ulan,2020,2020-05-15,2020-08-29,NSIC Rc216,3.54,297.36,284.4399671539205,60,3929.05,16.05,63061.31,106,254.19,30.7,8.3,Wala,Wala,12132.288000000002,3900.0,3245.3870400000005,1043.25,5,15,8,29,0,1,1,957,705,1500,0.04344912848425985
Sci033,Science City of Muñoz,Malagkit na Lupa,Tag-ulan,2020,2020-05-10,2020-08-26,NSIC Rc216,1.39,116.75999999999999,116.75999999999999,60,4030.13,16.05,64683.56,108,358.51,28.3,8.2,Wala,Wala,7005.599999999999,4020.0,1873.998,1075.3500000000001,5,10,8,26,0,1,1,957,705,1511,0.0
Sci034,Science City of Muñoz,Mabuhanging Burak,Tag-ulan,2020,2020-05-22,2020-09-09,NSIC Rc216,4.04,339.36,339.36,60,3971.01,16.05,63734.72,110,303.98,29.1,9.0,Wala,Wala,20361.600000000002,3960.0,5446.728,1059.3,5,22,9,9,0,1,1,957,705,1500,0.0
Sci035,Science City of Muñoz,Burak,Tag-ulan,2020,2020-05-06,2020-09-01,NSIC Rc216,2.76,231.83999999999997,209.84938929222213,60,3390.46,16.05,54416.88,118,256.91,28.1,8.6,Wala,Wala,11128.32,3420.0,2976.8255999999997,914.85,5,6,9,1,0,1,1,957,705,1548,0.09485253065811701
Sci036,Science City of Muñoz,Buhanging Lupa,Tag-ulan,2020,2020-06-25,2020-10-15,NSIC Rc222,1.47,123.48,98.93491694247004,60,3537.57,16.05,56778.02,112,192.38,29.8,8.7,Wala,Wala,5927.04,3540.0,1585.4832000000001,946.95,6,25,10,15,1,1,1,952,705,1539,0.19877780253911542
Sci037,Science City of Muñoz,Mabuhanging Burak,Tag-ulan,2020,2020-06-13,2020-09-30,NSIC Rc216,3.73,313.32,262.6558982919261,60,4050.15,16.05,65004.86,109,221.93,31.0,8.1,Wala,Wala,12783.456,4080.0,3419.57448,1091.4,6,13,9,30,1,1,1,957,705,1500,0.16170082250757642
Sci038,Science City of Muñoz,Burak,Tag-ulan,2020,2020-05-07,2020-08-27,PSB Rc82,1.0,84.0,78.6003280362227,60,4141.88,16.05,66477.15,112,283.49,27.6,9.3,Wala,Wala,4032.0,4140.0,1078.5600000000002,1107.45,5,7,8,27,0,1,1,948,705,1548,0.06428180909258689
Sci039,Science City of Muñoz,Banlik,Tag-ulan,2020,2020-05-01,2020-08-27,NSIC Rc216,1.33,111.72,96.90600386894687,60,4547.21,16.05,72982.79,118,268.61,27.4,8.5,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik,5362.56,4560.0,1434.4848000000002,1219.8,5,1,8,27,0,1,1,957,705,1501,0.13259932090094104
Sci040,Science City of Muñoz,Burak,Tag-ulan,2020,2020-06-24,2020-10-13,NSIC Rc402,1.91,160.44,144.45090305153443,60,3919.06,16.05,62900.95,111,370.93,23.0,8.4,Wala,Wala,8182.44,3900.0,2188.8027,1043.25,6,24,10,13,1,1,1,994,705,1548,0.09965779698619777
Sci041,Science City of Muñoz,Banlik,Tag-ulan,2020,2020-05-01,2020-08-09,PSB Rc82,1.18,99.11999999999999,99.11999999999999,60,4284.38,16.05,68764.34,100,363.85,28.7,7.3,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik,5947.2,4260.0,1590.876,1139.55,5,1,8,9,0,1,1,948,705,1501,0.0
Sci042,Science City of Muñoz,Buhanging Lupa,Tag-ulan,2020,2020-05-06,2020-08-31,NSIC Rc216,1.35,113.4,106.52620112648916,60,4698.85,16.05,75416.49,117,239.65,25.8,8.9,Wala,Wala,5443.200000000001,4680.0,1456.0560000000003,1251.9,5,6,8,31,0,1,1,957,705,1539,0.06061551034842013
Sci043,Science City of Muñoz,Malagkit na Lupa,Tag-ulan,2020,2020-06-20,2020-10-04,PSB Rc82,1.86,156.24,156.24,60,3401.35,16.05,54591.61,106,383.82,26.1,7.8,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik,9374.400000000001,3420.0,2507.652,914.85,6,20,10,4,1,1,1,948,705,1511,0.0
Sci044,Science City of Muñoz,Buhanging Lupa,Tag-ulan,2020,2020-05-15,2020-08-23,NSIC Rc222,2.26,189.83999999999997,176.49100272881466,60,3443.13,16.05,55262.18,100,242.33,30.3,7.6,Wala,Wala,7745.471999999999,3420.0,2071.91376,914.85,5,15,8,23,0,1,1,952,705,1539,0.07031709477025548
Sci045,Science City of Muñoz,Buhanging Lupa,Tag-ulan,2020,2020-06-25,2020-10-20,NSIC Rc402,1.54,129.36,129.36,60,4719.16,16.05,75742.5,117,316.93,26.1,8.2,Wala,Wala,7761.6,4740.0,2076.2280000000005,1267.95,6,25,10,20,1,1,1,994,705,1539,0.0
Sci046,Science City of Muñoz,Mabuhanging Burak,Tag-ulan,2020,2020-06-21,2020-10-15,NSIC Rc402,2.76,231.83999999999997,231.83999999999997,60,4692.6,16.05,75316.22,116,310.83,25.9,8.0,Wala,Wala,13910.399999999998,4680.0,3721.0319999999997,1251.9,6,21,10,15,1,1,1,994,705,1500,0.0
Sci047,Science City of Muñoz,Mabuhanging Burak,Tag-ulan,2020,2020-06-12,2020-10-06,PSB Rc82,0.6,50.4,48.78927197831783,60,4180.82,16.05,67102.08,116,355.04,30.1,7.5,Wala,Wala,2570.3999999999996,4200.0,687.582,1123.5,6,12,10,6,1,1,1,948,705,1500,0.0319588893190908
Sci048,Science City of Muñoz,Buhanging Lupa,Tag-ulan,2020,2020-06-12,2020-09-24,NSIC Rc402,3.16,265.44,265.44,60,3411.63,16.05,54756.71,104,326.6,28.7,7.3,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik,15926.4,3420.0,4260.312,914.85,6,12,9,24,1,1,1,994,705,1539,0.0
Sci049,Science City of Muñoz,Burak,Tag-ulan,2020,2020-05-23,2020-09-11,PSB Rc82,3.2,268.8,268.8,60,3705.4,16.05,59471.65,111,388.06,28.0,8.9,Wala,Wala,16128.0,3720.0,4314.240000000001,995.1,5,23,9,11,0,1,1,948,705,1548,0.0
Sci050,Science City of Muñoz,Burak,Tag-ulan,2020,2020-06-10,2020-09-18,NSIC Rc402,2.43,204.12,196.18969750115198,60,3570.35,16.05,57304.09,100,240.91,28.9,8.3,Wala,Wala,9797.760000000002,3600.0,2620.9008000000003,963.0,6,10,9,18,1,1,1,994,705,1548,0.03885117822284947
Sci051,Science City of Muñoz,Burak,Tag-ulan,2020,2020-06-09,2020-10-06,NSIC Rc216,4.2,352.8,342.7170511065265,60,3161.68,16.05,50744.91,119,404.3,26.0,6.6,Matinding Ulan; Mababang Ani,Pagpapalakas ng drainage system; Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik,19051.2,3180.0,5096.196000000001,850.6500000000001,6,9,10,6,1,1,1,957,705,1548,0.028579787113019967
Sci052,Science City of Muñoz,Buhanging Lupa,Tag-ulan,2020,2020-06-12,2020-10-05,NSIC Rc216,4.38,367.92,327.3151401276802,60,4267.14,16.05,68487.65,115,281.93,28.8,9.6,Wala,Wala,17660.16,4260.0,4724.0928,1139.55,6,12,10,5,1,1,1,957,705,1539,0.11036328514981464
Sci053,Science City of Muñoz,Buhanging Lupa,Tag-ulan,2020,2020-06-18,2020-09-27,NSIC Rc222,4.2,352.8,322.5864286029457,60,4327.1,16.05,69449.97,101,297.3,26.0,8.2,Wala,Wala,16934.4,4320.0,4529.952,1155.6000000000001,6,18,9,27,1,1,1,952,705,1539,0.08563937470820383
Sci054,Science City of Muñoz,Buhanging Lupa,Tag-ulan,2020,2020-06-02,2020-09-27,NSIC Rc216,4.45,373.8,311.7428765815374,60,4849.26,16.05,77830.61,117,356.09,32.6,7.7,Wala,Wala,19063.800000000003,4860.0,5099.566500000001,1300.05,6,2,9,27,1,1,1,957,705,1539,0.16601691658229692
Sci055,Science City of Muñoz,Burak,Tag-ulan,2020,2020-05-27,2020-09-20,NSIC Rc216,1.82,152.88,152.88,60,3600.63,16.05,57790.19,116,309.81,26.2,8.2,Wala,Wala,9172.8,3600.0,2453.724,963.0,5,27,9,20,0,1,1,957,705,1548,0.0
Sci056,Science City of Muñoz,Malagkit na Lupa,Tag-ulan,2020,2020-06-20,2020-09-28,NSIC Rc402,4.27,358.67999999999995,346.2523410621885,60,4656.24,16.05,74732.67,100,222.55,28.5,8.1,Wala,Wala,17216.64,4680.0,4605.4511999999995,1251.9,6,20,9,28,1,1,1,994,705,1511,0.0346483186623492
Sci057,Science City of Muñoz,Malagkit na Lupa,Tag-ulan,2020,2020-05-27,2020-09-15,PSB Rc82,4.0,336.0,336.0,60,4096.87,16.05,65754.77,111,355.19,29.0,8.2,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik,20160.0,4080.0,5392.8,1091.4,5,27,9,15,0,1,1,948,705,1511,0.0
Sci058,Science City of Muñoz,Banlik,Tag-ulan,2020,2020-06-12,2020-09-26,PSB Rc82,3.17,266.28,252.1095509921528,60,4855.87,16.05,77936.7,106,299.88,26.8,8.8,Wala,Wala,12781.44,4860.0,3419.0352000000003,1300.05,6,12,9,26,1,1,1,948,705,1501,0.05321634748327767
Sci059,Science City of Muñoz,Banlik,Tag-ulan,2020,2020-06-16,2020-10-10,PSB Rc82,4.9,411.6,341.93319063508096,60,4776.26,16.05,76658.94,116,245.39,29.7,8.6,Wala,Wala,19756.800000000003,4800.0,5284.944,1284.0,6,16,10,10,1,1,1,948,705,1501,0.1692585261538364
Sci060,Science City of Muñoz,Mabuhanging Burak,Tag-ulan,2020,2020-06-24,2020-10-06,NSIC Rc402,4.77,400.67999999999995,368.3810413765795,60,3530.29,16.05,56661.14,104,345.69,24.9,6.7,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik,20434.68,3540.0,5466.2769,946.95,6,24,10,6,1,1,1,994,705,1500,0.08061035894833894
Sci061,Science City of Muñoz,Banlik,Tag-ulan,2020,2020-05-21,2020-09-17,NSIC Rc222,4.14,347.76,347.76,60,3827.13,16.05,61425.4,119,379.49,29.1,8.1,Wala,Wala,20865.6,3840.0,5581.548,1027.2,5,21,9,17,0,1,1,952,705,1501,0.0
Sci062,Science City of Muñoz,Burak,Tag-ulan,2020,2020-05-27,2020-09-24,NSIC Rc222,3.99,335.16,335.16,60,3413.15,16.05,54780.98,120,369.98,25.3,8.2,Wala,Wala,21115.080000000005,3420.0,5648.283900000001,914.85,5,27,9,24,0,1,1,952,705,1548,0.0
Sci063,Science City of Muñoz,Malagkit na Lupa,Tag-ulan,2020,2020-05-27,2020-09-10,PSB Rc82,2.89,242.76000000000002,212.29129399825013,60,3712.39,16.05,59583.8,106,231.71,27.7,8.5,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik,11652.480000000001,3720.0,3117.0384000000004,995.1,5,27,9,10,0,1,1,948,705,1511,0.12550958148685898
Sci064,Science City of Muñoz,Burak,Tag-ulan,2020,2020-06-25,2020-10-09,NSIC Rc402,1.37,115.08000000000001,106.37223375945824,60,4120.56,16.05,66135.07,106,325.14,31.6,7.3,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik,5869.080000000001,4140.0,1569.9789000000003,1107.45,6,25,10,9,1,1,1,994,705,1548,0.07566706847881276
Sci065,Science City of Muñoz,Malagkit na Lupa,Tag-ulan,2020,2020-06-17,2020-10-06,NSIC Rc402,3.92,329.28,329.28,60,4594.26,16.05,73737.81,111,335.3,27.5,8.9,Wala,Wala,19756.8,4620.0,5284.9439999999995,1235.8500000000001,6,17,10,6,1,1,1,994,705,1511,0.0
Sci066,Science City of Muñoz,Banlik,Tag-ulan,2020,2020-05-27,2020-09-05,NSIC Rc402,0.52,43.68,33.684254841612905,60,5216.75,16.05,83728.77,101,248.68,30.5,7.8,Wala,Wala,1782.144,5220.0,476.72352,1396.3500000000001,5,27,9,5,0,1,1,994,705,1501,0.22884031956014417
Sci067,Science City of Muñoz,Malagkit na Lupa,Tag-ulan,2020,2020-05-09,2020-09-06,NSIC Rc222,2.24,188.16000000000003,158.60351529843544,60,4180.99,16.05,67104.96,120,251.76,31.3,8.1,Wala,Wala,8060.774400000001,4200.0,2156.2571520000006,1123.5,5,9,9,6,0,1,1,952,705,1511,0.1570816576401179
Sci068,Science City of Muñoz,Mabuhanging Burak,Tag-ulan,2020,2020-05-26,2020-09-23,PSB Rc82,0.55,46.2,45.20338550599554,60,3898.18,16.05,62565.79,120,285.78,31.2,7.9,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik,1979.208,3900.0,529.4381400000001,1043.25,5,26,9,23,0,1,1,948,705,1500,0.021571742294468798
Sci069,Science City of Muñoz,Buhanging Lupa,Tag-ulan,2020,2020-06-03,2020-09-14,NSIC Rc216,3.65,306.59999999999997,306.59999999999997,60,4617.3,16.05,74107.66,103,333.95,27.7,7.4,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik,18395.999999999996,4620.0,4920.929999999999,1235.8500000000001,6,3,9,14,1,1,1,957,705,1539,0.0
Sci070,Science City of Muñoz,Mabuhanging Burak,Tag-ulan,2020,2020-05-03,2020-08-28,NSIC Rc222,2.25,189.0,182.3024768025745,60,3293.2,16.05,52855.87,117,274.03,27.3,8.4,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik,9072.000000000002,3300.0,2426.76,882.75,5,3,8,28,0,1,1,952,705,1500,0.03543663067420902
Sci071,Science City of Muñoz,Malagkit na Lupa,Tag-ulan,2020,2020-06-08,2020-09-26,NSIC Rc402,1.11,93.24000000000001,93.24000000000001,60,3783.73,16.05,60728.79,110,321.42,28.2,8.8,Wala,Wala,5594.400000000001,3780.0,1496.5020000000002,1011.1500000000001,6,8,9,26,1,1,1,994,705,1511,0.0
Sci072,Science City of Muñoz,Burak,Tag-ulan,2020,2020-06-04,2020-09-12,PSB Rc82,0.63,52.92,51.79974777244199,60,3282.25,16.05,52680.11,100,270.31,27.7,7.8,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik,2540.1600000000003,3300.0,679.4928000000001,882.75,6,4,9,12,1,1,1,948,705,1548,0.021168787368821107
Sci073,Science City of Muñoz,Buhanging Lupa,Tag-ulan,2020,2020-06-07,2020-09-26,NSIC Rc216,0.94,78.96,71.14231218630081,60,4501.18,16.05,72243.96,111,303.93,23.7,8.1,Wala,Wala,4026.96,4500.0,1077.2118,1203.75,6,7,9,26,1,1,1,957,705,1539,0.09900820432749728
Sci074,Science City of Muñoz,Burak,Tag-ulan,2020,2020-06-22,2020-10-09,NSIC Rc222,0.7,58.8,58.8,60,5071.52,16.05,81397.95,109,322.91,26.0,8.5,Wala,Wala,3528.0,5100.0,943.74,1364.25,6,22,10,9,1,1,1,952,705,1548,0.0
Sci075,Science City of Muñoz,Banlik,Tag-ulan,2020,2020-05-01,2020-08-22,NSIC Rc222,2.32,194.88,162.40380282953157,60,3696.18,16.05,59323.62,113,242.33,24.6,8.4,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik,7951.103999999999,3720.0,2126.9203199999997,995.1,5,1,8,22,0,1,1,952,705,1501,0.16664715296833146
Sci076,Science City of Muñoz,Buhanging Lupa,Tag-ulan,2020,2020-05-03,2020-08-30,NSIC Rc216,0.76,63.84,56.780092616971004,60,4626.87,16.05,74261.24,119,210.31,25.3,8.7,Wala,Wala,3064.32,4620.0,819.7056000000001,1235.8500000000001,5,3,8,30,0,1,1,957,705,1539,0.11058752166398814
Sci077,Science City of Muñoz,Banlik,Tag-ulan,2020,2020-06-07,2020-09-18,PSB Rc82,0.57,47.879999999999995,41.39335577600706,60,4075.08,16.05,65405.09,103,264.55,31.9,7.4,Wala,Wala,1953.5039999999995,4080.0,522.5623199999999,1091.4,6,7,9,18,1,1,1,948,705,1501,0.13547711411848232
Sci078,Science City of Muñoz,Mabuhanging Burak,Tag-ulan,2020,2020-05-12,2020-08-23,PSB Rc82,0.76,63.84,60.747546054894904,60,3848.59,16.05,61769.83,103,273.71,28.4,8.1,Wala,Wala,3064.32,3840.0,819.7056000000001,1027.2,5,12,8,23,0,1,1,948,705,1500,0.048440694628839265
Sci079,Science City of Muñoz,Banlik,Tag-ulan,2020,2020-05-09,2020-09-02,NSIC Rc402,1.0,84.0,84.0,60,4270.2,16.05,68536.72,116,320.02,28.3,8.4,Wala,Wala,5040.0,4260.0,1348.2,1139.55,5,9,9,2,0,1,1,994,705,1501,0.0
Sci080,Science City of Muñoz,Malagkit na Lupa,Tag-ulan,2020,2020-06-11,2020-09-30,NSIC Rc222,4.39,368.76,341.9550386736491,60,3696.29,16.05,59325.44,111,296.13,25.6,9.1,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik,17700.48,3720.0,4734.8784,995.1,6,11,9,30,1,1,1,952,705,1511,0.07268944930673321
San000,San Jose,Buhanging Lupa,Tag-ulan,2020,2020-05-07,2020-08-25,PSB Rc82,2.81,236.04,225.70957269821437,60,3865.31,16.05,62038.29,110,372.55,31.6,8.0,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik,12038.039999999999,3840.0,3220.1757,1027.2,5,7,8,25,0,1,1,948,794,1539,0.04376557914669386
San001,San Jose,Malagkit na Lupa,Tag-ulan,2020,2020-06-03,2020-09-15,PSB Rc82,4.34,364.56,332.81425680289544,60,5082.05,16.05,81566.98,104,215.87,26.0,8.4,Wala,Wala,17498.88,5100.0,4680.950400000001,1364.25,6,3,9,15,1,1,1,948,794,1511,0.08707961157862774
San002,San Jose,Buhanging Lupa,Tag-ulan,2020,2020-06-21,2020-10-19,PSB Rc82,2.94,246.96,240.34190788495889,60,4295.32,16.05,68939.84,120,286.01,26.1,8.9,Wala,Wala,12446.784000000001,4320.0,3329.51472,1155.6000000000001,6,21,10,19,1,1,1,948,794,1539,0.026798234997736956
San003,San Jose,Mabuhanging Burak,Tag-ulan,2020,2020-06-06,2020-09-28,NSIC Rc216,0.96,80.64,80.64,60,4192.94,16.05,67296.72,114,325.3,26.5,8.6,Wala,Wala,4838.4,4200.0,1294.2720000000002,1123.5,6,6,9,28,1,1,1,957,794,1500,0.0
San004,San Jose,Buhanging Lupa,Tag-ulan,2020,2020-05-04,2020-08-16,NSIC Rc402,2.75,231.0,226.9534522482574,60,3622.36,16.05,58138.86,104,408.25,30.4,5.9,Matinding Ulan; Mababang Ani,Pagpapalakas ng drainage system; Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik,10602.9,3600.0,2836.2757500000002,963.0,5,4,8,16,0,1,1,994,794,1539,0.017517522734816424
San005,San Jose,Burak,Tag-ulan,2020,2020-06-22,2020-10-16,NSIC Rc222,2.34,196.56,193.07484926050654,60,4073.49,16.05,65379.54,116,310.63,30.1,7.4,Wala,Wala,10024.56,4080.0,2681.5698,1091.4,6,22,10,16,1,1,1,952,794,1548,0.01773072211789508
San006,San Jose,Malagkit na Lupa,Tag-ulan,2020,2020-05-17,2020-09-01,NSIC Rc402,3.92,329.28,329.28,60,4435.51,16.05,71189.88,107,355.3,26.9,8.0,Wala,Wala,19756.8,4440.0,5284.9439999999995,1187.7,5,17,9,1,0,1,1,994,794,1511,0.0
San007,San Jose,Burak,Tag-ulan,2020,2020-05-13,2020-09-08,NSIC Rc222,1.67,140.28,138.89421952223,60,4171.0,16.05,66944.54,118,259.19,28.2,8.9,Wala,Wala,6733.4400000000005,4200.0,1801.1952,1123.5,5,13,9,8,0,1,1,952,794,1548,0.00987867463480171
San008,San Jose,Burak,Tag-ulan,2020,2020-06-08,2020-09-18,NSIC Rc402,4.85,407.4,407.4,60,4208.67,16.05,67549.08,102,343.08,28.3,8.2,Wala,Wala,24444.0,4200.0,6538.7699999999995,1123.5,6,8,9,18,1,1,1,994,794,1548,0.0
San009,San Jose,Malagkit na Lupa,Tag-ulan,2020,2020-06-17,2020-10-05,PSB Rc82,4.47,375.47999999999996,348.7822803990098,60,3546.87,16.05,56927.34,110,221.15,26.4,9.2,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik,18023.039999999997,3540.0,4821.1632,946.95,6,17,10,5,1,1,1,948,794,1511,0.07110290721473901
San010,San Jose,Buhanging Lupa,Tag-ulan,2020,2020-06-24,2020-10-18,NSIC Rc222,2.0,168.0,160.54334594984346,60,4400.69,16.05,70631.14,116,296.3,27.8,8.9,Wala,Wala,8064.0,4380.0,2157.1200000000003,1171.65,6,24,10,18,1,1,1,952,794,1539,0.04438484553664596
San011,San Jose,Malagkit na Lupa,Tag-ulan,2020,2020-05-04,2020-08-19,NSIC Rc216,1.14,95.75999999999999,95.75999999999999,60,5416.68,16.05,86937.74,107,398.63,25.2,8.4,Wala,Wala,5745.599999999999,5400.0,1536.9479999999999,1444.5,5,4,8,19,0,1,1,957,794,1511,0.0
San012,San Jose,Burak,Tag-ulan,2020,2020-05-04,2020-08-30,NSIC Rc216,3.26,273.84,247.9843232802217,60,4535.33,16.05,72792.1,118,325.28,31.0,7.5,Wala,Wala,13965.839999999998,4560.0,3735.8622,1219.8,5,4,8,30,0,1,1,957,794,1548,0.09441891878388206
San013,San Jose,Burak,Tag-ulan,2020,2020-05-09,2020-08-20,PSB Rc82,2.8,235.2,214.32573567875914,60,3744.69,16.05,60102.3,103,413.57,27.2,6.3,Matinding Ulan; Mababang Ani,Pagpapalakas ng drainage system; Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik,12700.800000000001,3720.0,3397.4640000000004,995.1,5,9,8,20,0,1,1,948,794,1548,0.08875112381479959
San014,San Jose,Buhanging Lupa,Tag-ulan,2020,2020-06-08,2020-09-26,NSIC Rc402,1.54,129.36,129.36,60,4586.75,16.05,73617.35,110,324.57,29.1,8.7,Wala,Wala,7761.6,4560.0,2076.2280000000005,1219.8,6,8,9,26,1,1,1,994,794,1539,0.0
San015,San Jose,Buhanging Lupa,Tag-ulan,2020,2020-06-05,2020-09-21,NSIC Rc216,3.92,329.28,329.28,60,5025.14,16.05,80653.52,108,309.77,27.8,8.4,Wala,Wala,19756.8,5040.0,5284.9439999999995,1348.2,6,5,9,21,1,1,1,957,794,1539,0.0
San016,San Jose,Malagkit na Lupa,Tag-ulan,2020,2020-06-18,2020-10-15,NSIC Rc216,4.5,378.0,351.84380200347135,60,4409.68,16.05,70775.29,119,321.8,22.9,7.3,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik,19278.0,4380.0,5156.865000000001,1171.65,6,18,10,15,1,1,1,957,794,1511,0.06919629099610752
